"Product", "Region", "Volume", "Currency"
"BrilliantPhone MX2", "Middle America", "1383538", "USD"
"BrilliantPhone MX2", "South America", "1550872", "USD"
"BrilliantPhone MX2", "West Europe", "2104894", "USD"
"BrilliantPhone MX2", "Central Europe", "1762195", "USD"
"BrilliantPhone MX2", "East Europe", "7712664", "USD"
"BrilliantPhone MX2", "North Africa", "5823312", "USD"
"BrilliantPhone MX2", "Central Africa", "548079", "USD"
"BrilliantPhone MX2", "East Africa", "8392630", "USD"
"BrilliantPhone MX2", "Central Asia", "973934", "USD"
"BrilliantPhone MX2", "North Asia", "5515982", "USD"
"BrilliantPhone MX2", "Asia Pacific", "2787992", "USD"
"BrilliantPhone MX2", "China", "626938", "USD"
"BrilliantPhone MX2", "India", "8161605", "USD"
"BrilliantPhone U3R", "North America", "8687824", "USD"
"BrilliantPhone U3R", "Middle America", "8525850", "USD"
"BrilliantPhone U3R", "South America", "8882805", "USD"
"BrilliantPhone U3R", "West Europe", "2629435", "USD"
"BrilliantPhone U3R", "Central Europe", "3548575", "USD"
"BrilliantPhone U3R", "East Europe", "8757178", "USD"
"BrilliantPhone U3R", "North Africa", "3429970", "USD"
"BrilliantPhone U3R", "Central Africa", "8818978", "USD"
"BrilliantPhone U3R", "East Africa", "1261935", "USD"
"BrilliantPhone U3R", "Central Asia", "3097463", "USD"
"BrilliantPhone U3R", "North Asia", "9146710", "USD"
"BrilliantPhone U3R", "Asia Pacific", "5184393", "USD"
"BrilliantPhone U3R", "China", "2413145", "USD"
"BrilliantPhone U3R", "India", "2754420", "USD"
"BrilliantPhone X4", "North America", "8467268", "USD"
"BrilliantPhone X4", "Middle America", "5939040", "USD"
"BrilliantPhone X4", "South America", "3579268", "USD"
"BrilliantPhone X4", "West Europe", "7198909", "USD"
"BrilliantPhone X4", "Central Europe", "1268058", "USD"
"BrilliantPhone X4", "East Europe", "4680833", "USD"
"BrilliantPhone X4", "North Africa", "762729", "USD"
"BrilliantPhone X4", "Central Africa", "1424480", "USD"
"BrilliantPhone X4", "East Africa", "3419045", "USD"
"BrilliantPhone X4", "Central Asia", "697426", "USD"
"BrilliantPhone X4", "North Asia", "4583438", "USD"
"BrilliantPhone X4", "Asia Pacific", "9835876", "USD"
"BrilliantPhone X4", "China", "1517696", "USD"
"BrilliantPhone X4", "India", "1808956", "USD"
"BrilliantPhone G5T", "North America", "8072094", "USD"
"BrilliantPhone G5T", "Middle America", "2269728", "USD"
"BrilliantPhone G5T", "South America", "9926400", "USD"
"BrilliantPhone G5T", "West Europe", "5975219", "USD"
"BrilliantPhone G5T", "Central Europe", "1667017", "USD"
"BrilliantPhone G5T", "East Europe", "7426080", "USD"
"BrilliantPhone G5T", "North Africa", "7650292", "USD"
"BrilliantPhone G5T", "Central Africa", "7575784", "USD"
"BrilliantPhone G5T", "East Africa", "1589126", "USD"
"BrilliantPhone G5T", "Central Asia", "9077243", "USD"
"BrilliantPhone G5T", "North Asia", "6820929", "USD"
"BrilliantPhone G5T", "Asia Pacific", "3265692", "USD"
"BrilliantPhone G5T", "China", "7154472", "USD"
"BrilliantPhone G5T", "India", "820905", "USD"
"BrilliantPhone HU6", "North America", "1592254", "USD"
"BrilliantPhone HU6", "Middle America", "6616027", "USD"
"BrilliantPhone HU6", "South America", "9780950", "USD"
"BrilliantPhone HU6", "West Europe", "5857271", "USD"
"BrilliantPhone HU6", "Central Europe", "6108851", "USD"
"BrilliantPhone HU6", "East Europe", "367802", "USD"
"BrilliantPhone HU6", "North Africa", "1455631", "USD"
"BrilliantPhone HU6", "Central Africa", "9295440", "USD"
"BrilliantPhone HU6", "East Africa", "2872450", "USD"
"BrilliantPhone HU6", "Central Asia", "10059214", "USD"
"BrilliantPhone HU6", "North Asia", "3251384", "USD"
"BrilliantPhone HU6", "Asia Pacific", "1832093", "USD"
"BrilliantPhone HU6", "China", "8311211", "USD"
"BrilliantPhone HU6", "India", "3030490", "USD"
"BrilliantTablet V0", "North America", "5116244", "USD"
"BrilliantTablet V0", "Middle America", "5295950", "USD"
"BrilliantTablet V0", "South America", "647290", "USD"
"BrilliantTablet V0", "West Europe", "2367172", "USD"
"BrilliantTablet V0", "Central Europe", "6606249", "USD"
"BrilliantTablet V0", "East Europe", "2514375", "USD"
"BrilliantTablet V0", "North Africa", "6261728", "USD"
"BrilliantTablet V0", "Central Africa", "6211839", "USD"
"BrilliantTablet V0", "East Africa", "4492203", "USD"
"BrilliantTablet V0", "Central Asia", "6233864", "USD"
"BrilliantTablet V0", "North Asia", "4671725", "USD"
"BrilliantTablet V0", "Asia Pacific", "9055891", "USD"
"BrilliantTablet V0", "China", "7243139", "USD"
"BrilliantTablet V0", "India", "4414058", "USD"
"BrilliantTablet 1DX", "North America", "8963841", "USD"
"BrilliantTablet 1DX", "Middle America", "3117174", "USD"
"BrilliantTablet 1DX", "South America", "8273979", "USD"
"BrilliantTablet 1DX", "West Europe", "2115331", "USD"
"BrilliantTablet 1DX", "Central Europe", "8067738", "USD"
"BrilliantTablet 1DX", "East Europe", "4715863", "USD"
"BrilliantTablet 1DX", "North Africa", "9542171", "USD"
"BrilliantTablet 1DX", "Central Africa", "3412845", "USD"
"BrilliantTablet 1DX", "East Africa", "9608529", "USD"
"BrilliantTablet 1DX", "Central Asia", "2680150", "USD"
"BrilliantTablet 1DX", "North Asia", "4587848", "USD"
"BrilliantTablet 1DX", "Asia Pacific", "295413", "USD"
"BrilliantTablet 1DX", "China", "7241878", "USD"
"BrilliantTablet 1DX", "India", "3244941", "USD"
"BrilliantTablet MX2", "North America", "5434315", "USD"
"BrilliantTablet MX2", "Middle America", "9345358", "USD"
"BrilliantTablet MX2", "South America", "4354454", "USD"
"BrilliantTablet MX2", "West Europe", "8650895", "USD"
"BrilliantTablet MX2", "Central Europe", "900449", "USD"
"BrilliantTablet MX2", "East Europe", "1145967", "USD"
"BrilliantTablet MX2", "North Africa", "6803407", "USD"
"BrilliantTablet MX2", "Central Africa", "4707782", "USD"
"BrilliantTablet MX2", "East Africa", "4823837", "USD"
"BrilliantTablet MX2", "Central Asia", "1826023", "USD"
"BrilliantTablet MX2", "North Asia", "972002", "USD"
"BrilliantTablet MX2", "Asia Pacific", "5955275", "USD"
"BrilliantTablet MX2", "China", "1453266", "USD"
"BrilliantTablet MX2", "India", "926293", "USD"
"BrilliantTablet U3R", "North America", "9834618", "USD"
"BrilliantTablet U3R", "Middle America", "5735944", "USD"
"BrilliantTablet U3R", "South America", "1841442", "USD"
"BrilliantTablet U3R", "West Europe", "4860740", "USD"
"BrilliantTablet U3R", "Central Europe", "8952771", "USD"
"BrilliantTablet U3R", "East Europe", "2489334", "USD"
"BrilliantTablet U3R", "North Africa", "9453563", "USD"
"BrilliantTablet U3R", "Central Africa", "645603", "USD"
"BrilliantTablet U3R", "East Africa", "6364892", "USD"
"BrilliantTablet U3R", "Central Asia", "2882690", "USD"
"BrilliantTablet U3R", "North Asia", "5404660", "USD"
"BrilliantTablet U3R", "Asia Pacific", "282413", "USD"
"BrilliantTablet U3R", "China", "5186077", "USD"
"BrilliantTablet U3R", "India", "7012981", "USD"
"BrilliantTablet X4", "North America", "3748364", "USD"
"BrilliantTablet X4", "Middle America", "2206366", "USD"
"BrilliantTablet X4", "South America", "5400045", "USD"
"BrilliantTablet X4", "West Europe", "846573", "USD"
"BrilliantTablet X4", "Central Europe", "5062047", "USD"
"BrilliantTablet X4", "East Europe", "2549388", "USD"
"BrilliantTablet X4", "North Africa", "1804050", "USD"
"BrilliantTablet X4", "Central Africa", "6306986", "USD"
"BrilliantTablet X4", "East Africa", "2208020", "USD"
"BrilliantTablet X4", "Central Asia", "5617611", "USD"
"BrilliantTablet X4", "North Asia", "8358546", "USD"
"BrilliantTablet X4", "Asia Pacific", "9977854", "USD"
"BrilliantTablet X4", "China", "5597767", "USD"
"BrilliantTablet X4", "India", "9945873", "USD"
"BrilliantTablet G5T", "North America", "5296852", "USD"
"BrilliantTablet G5T", "Middle America", "7257332", "USD"
"BrilliantTablet G5T", "South America", "6545938", "USD"
"BrilliantTablet G5T", "West Europe", "3567230", "USD"
"BrilliantTablet G5T", "Central Europe", "4266150", "USD"
"BrilliantTablet G5T", "East Europe", "9981816", "USD"
"BrilliantTablet G5T", "North Africa", "6373103", "USD"
"BrilliantTablet G5T", "Central Africa", "9723394", "USD"
"BrilliantTablet G5T", "East Africa", "8499615", "USD"
"BrilliantTablet G5T", "Central Asia", "2031016", "USD"
"BrilliantTablet G5T", "North Asia", "5801025", "USD"
"BrilliantTablet G5T", "Asia Pacific", "2142353", "USD"
"BrilliantTablet G5T", "China", "9560518", "USD"
"BrilliantTablet G5T", "India", "9233045", "USD"
"BrilliantTablet HU6", "North America", "3881480", "USD"
"BrilliantTablet HU6", "Middle America", "7222361", "USD"
"BrilliantTablet HU6", "South America", "9552642", "USD"
"BrilliantTablet HU6", "West Europe", "7007323", "USD"
"BrilliantTablet HU6", "Central Europe", "8209420", "USD"
"BrilliantTablet HU6", "East Europe", "8986862", "USD"
"BrilliantTablet HU6", "North Africa", "7857387", "USD"
"BrilliantTablet HU6", "Central Africa", "1614738", "USD"
"BrilliantTablet HU6", "East Africa", "8493541", "USD"
"BrilliantTablet HU6", "Central Asia", "1512789", "USD"
"BrilliantTablet HU6", "North Asia", "4436431", "USD"
"BrilliantTablet HU6", "Asia Pacific", "8628673", "USD"
"BrilliantTablet HU6", "China", "3692066", "USD"
"BrilliantTablet HU6", "India", "2685096", "USD"
"BrilliantGlass V0", "North America", "7529849", "USD"
"BrilliantGlass V0", "Middle America", "5297089", "USD"
"BrilliantGlass V0", "South America", "8868858", "USD"
"BrilliantGlass V0", "West Europe", "2593253", "USD"
"BrilliantGlass V0", "Central Europe", "2183099", "USD"
"BrilliantGlass V0", "East Europe", "1835074", "USD"
"BrilliantGlass V0", "North Africa", "1684690", "USD"
"BrilliantGlass V0", "Central Africa", "9660819", "USD"
"BrilliantGlass V0", "East Africa", "7452301", "USD"
"BrilliantGlass V0", "Central Asia", "368830", "USD"
"BrilliantGlass V0", "North Asia", "10010824", "USD"
"BrilliantGlass V0", "Asia Pacific", "7687134", "USD"
"BrilliantGlass V0", "China", "4365752", "USD"
"BrilliantGlass V0", "India", "9246265", "USD"
"BrilliantGlass 1DX", "North America", "1536755", "USD"
"BrilliantGlass 1DX", "Middle America", "7380504", "USD"
"BrilliantGlass 1DX", "South America", "3760633", "USD"
"BrilliantGlass 1DX", "West Europe", "4735985", "USD"
"BrilliantGlass 1DX", "Central Europe", "3441302", "USD"
"BrilliantGlass 1DX", "East Europe", "6675212", "USD"
"BrilliantGlass 1DX", "North Africa", "2967381", "USD"
"BrilliantGlass 1DX", "Central Africa", "1755593", "USD"
"BrilliantGlass 1DX", "East Africa", "5205943", "USD"
"BrilliantGlass 1DX", "Central Asia", "5150007", "USD"
"BrilliantGlass 1DX", "North Asia", "2980216", "USD"
"BrilliantGlass 1DX", "Asia Pacific", "201896", "USD"
"BrilliantGlass 1DX", "China", "471585", "USD"
"BrilliantGlass 1DX", "India", "9203681", "USD"
"BrilliantGlass MX2", "North America", "3230827", "USD"
"BrilliantGlass MX2", "Middle America", "3699703", "USD"
"BrilliantGlass MX2", "South America", "4474730", "USD"
"BrilliantGlass MX2", "West Europe", "6293682", "USD"
"BrilliantGlass MX2", "Central Europe", "9373241", "USD"
"BrilliantGlass MX2", "East Europe", "3142587", "USD"
"BrilliantGlass MX2", "North Africa", "2046228", "USD"
"BrilliantGlass MX2", "Central Africa", "8506633", "USD"
"BrilliantGlass MX2", "East Africa", "591396", "USD"
"BrilliantGlass MX2", "Central Asia", "8268092", "USD"
"BrilliantGlass MX2", "North Asia", "7415625", "USD"
"BrilliantGlass MX2", "Asia Pacific", "8005007", "USD"
"BrilliantGlass MX2", "China", "6856994", "USD"
"BrilliantGlass MX2", "India", "6691524", "USD"
"BrilliantGlass U3R", "North America", "1136327", "USD"
"BrilliantGlass U3R", "Middle America", "9482091", "USD"
"BrilliantGlass U3R", "South America", "3293673", "USD"
"BrilliantGlass U3R", "West Europe", "1316596", "USD"
"BrilliantGlass U3R", "Central Europe", "1331620", "USD"
"BrilliantGlass U3R", "East Europe", "7657784", "USD"
"BrilliantGlass U3R", "North Africa", "8344605", "USD"
"BrilliantGlass U3R", "Central Africa", "3847845", "USD"
"BrilliantGlass U3R", "East Africa", "6158792", "USD"
"BrilliantGlass U3R", "Central Asia", "1060639", "USD"
"BrilliantGlass U3R", "North Asia", "4794103", "USD"
"BrilliantGlass U3R", "Asia Pacific", "4248871", "USD"
"BrilliantGlass U3R", "China", "1898431", "USD"
"BrilliantGlass U3R", "India", "6866967", "USD"
"BrilliantGlass X4", "North America", "7859852", "USD"
"BrilliantGlass X4", "Middle America", "3422104", "USD"
"BrilliantGlass X4", "South America", "6398185", "USD"
"BrilliantGlass X4", "West Europe", "5405715", "USD"
"BrilliantGlass X4", "Central Europe", "2550905", "USD"
"BrilliantGlass X4", "East Europe", "9129923", "USD"
"BrilliantGlass X4", "North Africa", "735075", "USD"
"BrilliantGlass X4", "Central Africa", "7088191", "USD"
"BrilliantGlass X4", "East Africa", "3277570", "USD"
"BrilliantGlass X4", "Central Asia", "3233612", "USD"
"BrilliantGlass X4", "North Asia", "2907687", "USD"
"BrilliantGlass X4", "Asia Pacific", "8984642", "USD"
"BrilliantGlass X4", "China", "2302871", "USD"
"BrilliantGlass X4", "India", "1695767", "USD"
"BrilliantGlass G5T", "North America", "6129363", "USD"
"BrilliantGlass G5T", "Middle America", "3045056", "USD"
"BrilliantGlass G5T", "South America", "10041238", "USD"
"BrilliantGlass G5T", "West Europe", "7473418", "USD"
"BrilliantGlass G5T", "Central Europe", "865750", "USD"
"BrilliantGlass G5T", "East Europe", "3049437", "USD"
"BrilliantGlass G5T", "North Africa", "9438630", "USD"
"BrilliantGlass G5T", "Central Africa", "423255", "USD"
"BrilliantGlass G5T", "East Africa", "4144854", "USD"
"BrilliantGlass G5T", "Central Asia", "2773239", "USD"
"BrilliantGlass G5T", "North Asia", "8709299", "USD"
"BrilliantGlass G5T", "Asia Pacific", "7647010", "USD"
"BrilliantGlass G5T", "China", "1864999", "USD"
"BrilliantGlass G5T", "India", "3566478", "USD"
"BrilliantGlass HU6", "North America", "1557912", "USD"
"BrilliantGlass HU6", "Middle America", "2324158", "USD"
"BrilliantGlass HU6", "South America", "9835851", "USD"
"BrilliantGlass HU6", "West Europe", "5570480", "USD"
"BrilliantGlass HU6", "Central Europe", "1681775", "USD"
"BrilliantGlass HU6", "East Europe", "9010785", "USD"
"BrilliantGlass HU6", "North Africa", "7109956", "USD"
"BrilliantGlass HU6", "Central Africa", "3134085", "USD"
"BrilliantGlass HU6", "East Africa", "8826409", "USD"
"BrilliantGlass HU6", "Central Asia", "8627546", "USD"
"BrilliantGlass HU6", "North Asia", "796981", "USD"
"BrilliantGlass HU6", "Asia Pacific", "1641523", "USD"
"BrilliantGlass HU6", "China", "6958750", "USD"
"BrilliantGlass HU6", "India", "6916359", "USD"
"BrilliantThing V0", "North America", "5000125", "USD"
"BrilliantThing V0", "Middle America", "9927082", "USD"
"BrilliantThing V0", "South America", "1225764", "USD"
"BrilliantThing V0", "West Europe", "6014539", "USD"
"BrilliantThing V0", "Central Europe", "7773939", "USD"
"BrilliantThing V0", "East Europe", "9727060", "USD"
"BrilliantThing V0", "North Africa", "9282265", "USD"
"BrilliantThing V0", "Central Africa", "9976776", "USD"
"BrilliantThing V0", "East Africa", "9075032", "USD"
"BrilliantThing V0", "Central Asia", "1207394", "USD"
"BrilliantThing V0", "North Asia", "4300272", "USD"
"BrilliantThing V0", "Asia Pacific", "1569486", "USD"
"BrilliantThing V0", "China", "9561953", "USD"
"BrilliantThing V0", "India", "1505751", "USD"
"BrilliantThing 1DX", "North America", "1513211", "USD"
"BrilliantThing 1DX", "Middle America", "9468676", "USD"
"BrilliantThing 1DX", "South America", "4797752", "USD"
"BrilliantThing 1DX", "West Europe", "1439749", "USD"
"BrilliantThing 1DX", "Central Europe", "7501844", "USD"
"BrilliantThing 1DX", "East Europe", "2111648", "USD"
"BrilliantThing 1DX", "North Africa", "1918527", "USD"
"BrilliantThing 1DX", "Central Africa", "4058373", "USD"
"BrilliantThing 1DX", "East Africa", "1594757", "USD"
"BrilliantThing 1DX", "Central Asia", "6884489", "USD"
"BrilliantThing 1DX", "North Asia", "6153511", "USD"
"BrilliantThing 1DX", "Asia Pacific", "7551544", "USD"
"BrilliantThing 1DX", "China", "1734803", "USD"
"BrilliantThing 1DX", "India", "1071416", "USD"
"BrilliantThing MX2", "North America", "2717028", "USD"
"BrilliantThing MX2", "Middle America", "4183171", "USD"
"BrilliantThing MX2", "South America", "2953899", "USD"
"BrilliantThing MX2", "West Europe", "4048720", "USD"
"BrilliantThing MX2", "Central Europe", "5539904", "USD"
"BrilliantThing MX2", "East Europe", "6375941", "USD"
"BrilliantThing MX2", "North Africa", "5202066", "USD"
"BrilliantThing MX2", "Central Africa", "8575169", "USD"
"BrilliantThing MX2", "East Africa", "8067686", "USD"
"BrilliantThing MX2", "Central Asia", "851459", "USD"
"BrilliantThing MX2", "North Asia", "8692674", "USD"
"BrilliantThing MX2", "Asia Pacific", "2712378", "USD"
"BrilliantThing MX2", "China", "2925308", "USD"
"BrilliantThing MX2", "India", "1817250", "USD"
"BrilliantThing U3R", "North America", "9154287", "USD"
"BrilliantThing U3R", "Middle America", "2902800", "USD"
"BrilliantThing U3R", "South America", "6632559", "USD"
"BrilliantThing U3R", "West Europe", "4592553", "USD"
"BrilliantThing U3R", "Central Europe", "2420616", "USD"
"BrilliantThing U3R", "East Europe", "3039619", "USD"
"BrilliantThing U3R", "North Africa", "2752044", "USD"
"BrilliantThing U3R", "Central Africa", "1777667", "USD"
"BrilliantThing U3R", "East Africa", "7643511", "USD"
"BrilliantThing U3R", "Central Asia", "3981987", "USD"
"BrilliantThing U3R", "North Asia", "1861027", "USD"
"BrilliantThing U3R", "Asia Pacific", "5097080", "USD"
"BrilliantThing U3R", "China", "1080006", "USD"
"BrilliantThing U3R", "India", "2900663", "USD"
"BrilliantThing X4", "North America", "9560853", "USD"
"BrilliantThing X4", "Middle America", "7384423", "USD"
"BrilliantThing X4", "South America", "7882912", "USD"
"BrilliantThing X4", "West Europe", "2083273", "USD"
"BrilliantThing X4", "Central Europe", "4372395", "USD"
"BrilliantThing X4", "East Europe", "827737", "USD"
"BrilliantThing X4", "North Africa", "7615480", "USD"
"BrilliantThing X4", "Central Africa", "2385046", "USD"
"BrilliantThing X4", "East Africa", "5813247", "USD"
"BrilliantThing X4", "Central Asia", "9556416", "USD"
"BrilliantThing X4", "North Asia", "314168", "USD"
"BrilliantThing X4", "Asia Pacific", "7380009", "USD"
"BrilliantThing X4", "China", "9212134", "USD"
"BrilliantThing X4", "India", "6926557", "USD"
"BrilliantThing G5T", "North America", "3839567", "USD"
"BrilliantThing G5T", "Middle America", "449280", "USD"
"BrilliantThing G5T", "South America", "7888297", "USD"
"BrilliantThing G5T", "West Europe", "449382", "USD"
"BrilliantThing G5T", "Central Europe", "9984044", "USD"
"BrilliantThing G5T", "East Europe", "8537235", "USD"
"BrilliantThing G5T", "North Africa", "5208355", "USD"
"BrilliantThing G5T", "Central Africa", "207745", "USD"
"BrilliantThing G5T", "East Africa", "6345704", "USD"
"BrilliantThing G5T", "Central Asia", "3112961", "USD"
"BrilliantThing G5T", "North Asia", "8730427", "USD"
"BrilliantThing G5T", "Asia Pacific", "9818661", "USD"
"BrilliantThing G5T", "China", "3331738", "USD"
"BrilliantThing G5T", "India", "993546", "USD"
"BrilliantThing HU6", "North America", "6155061", "USD"
"BrilliantThing HU6", "Middle America", "2525154", "USD"
"BrilliantThing HU6", "South America", "820307", "USD"
"BrilliantThing HU6", "West Europe", "5117414", "USD"
"BrilliantThing HU6", "Central Europe", "8124767", "USD"
"BrilliantThing HU6", "East Europe", "8838643", "USD"
"BrilliantThing HU6", "North Africa", "6988558", "USD"
"BrilliantThing HU6", "Central Africa", "8100021", "USD"
"BrilliantThing HU6", "East Africa", "6048745", "USD"
"BrilliantThing HU6", "Central Asia", "6303449", "USD"
"BrilliantThing HU6", "North Asia", "2605446", "USD"
"BrilliantThing HU6", "Asia Pacific", "9460917", "USD"
"BrilliantThing HU6", "China", "4076633", "USD"
"BrilliantThing HU6", "India", "6417922", "USD"
"BrilliantThinker V0", "North America", "7691493", "USD"
"BrilliantThinker V0", "Middle America", "780263", "USD"
"BrilliantThinker V0", "South America", "3104892", "USD"
"BrilliantThinker V0", "West Europe", "8522037", "USD"
"BrilliantThinker V0", "Central Europe", "3863695", "USD"
"BrilliantThinker V0", "East Europe", "1724580", "USD"
"BrilliantThinker V0", "North Africa", "1271696", "USD"
"BrilliantThinker V0", "Central Africa", "5549260", "USD"
"BrilliantThinker V0", "East Africa", "4912232", "USD"
"BrilliantThinker V0", "Central Asia", "3875625", "USD"
"BrilliantThinker V0", "North Asia", "9780956", "USD"
"BrilliantThinker V0", "Asia Pacific", "1940811", "USD"
"BrilliantThinker V0", "China", "196720", "USD"
"BrilliantThinker V0", "India", "8602930", "USD"
"BrilliantThinker 1DX", "North America", "5093402", "USD"
"BrilliantThinker 1DX", "Middle America", "9733388", "USD"
"BrilliantThinker 1DX", "South America", "303207", "USD"
"BrilliantThinker 1DX", "West Europe", "9839681", "USD"
"BrilliantThinker 1DX", "Central Europe", "8532363", "USD"
"BrilliantThinker 1DX", "East Europe", "4856785", "USD"
"BrilliantThinker 1DX", "North Africa", "2069160", "USD"
"BrilliantThinker 1DX", "Central Africa", "2553275", "USD"
"BrilliantThinker 1DX", "East Africa", "2174207", "USD"
"BrilliantThinker 1DX", "Central Asia", "2015732", "USD"
"BrilliantThinker 1DX", "North Asia", "562206", "USD"
"BrilliantThinker 1DX", "Asia Pacific", "2945992", "USD"
"BrilliantThinker 1DX", "China", "5528115", "USD"
"BrilliantThinker 1DX", "India", "3180674", "USD"
"BrilliantThinker MX2", "North America", "8889372", "USD"
"BrilliantThinker MX2", "Middle America", "6977905", "USD"
"BrilliantThinker MX2", "South America", "957182", "USD"
"BrilliantThinker MX2", "West Europe", "1675110", "USD"
"BrilliantThinker MX2", "Central Europe", "2817140", "USD"
"BrilliantThinker MX2", "East Europe", "9673254", "USD"
"BrilliantThinker MX2", "North Africa", "7052545", "USD"
"BrilliantThinker MX2", "Central Africa", "1122475", "USD"
"BrilliantThinker MX2", "East Africa", "6098596", "USD"
"BrilliantThinker MX2", "Central Asia", "8853188", "USD"
"BrilliantThinker MX2", "North Asia", "8244565", "USD"
"BrilliantThinker MX2", "Asia Pacific", "6103473", "USD"
"BrilliantThinker MX2", "China", "4132500", "USD"
"BrilliantThinker MX2", "India", "3431867", "USD"
"BrilliantThinker U3R", "North America", "5819798", "USD"
"BrilliantThinker U3R", "Middle America", "9275129", "USD"
"BrilliantThinker U3R", "South America", "8120109", "USD"
"BrilliantThinker U3R", "West Europe", "8219632", "USD"
"BrilliantThinker U3R", "Central Europe", "209808", "USD"
"BrilliantThinker U3R", "East Europe", "7915747", "USD"
"BrilliantThinker U3R", "North Africa", "9239094", "USD"
"BrilliantThinker U3R", "Central Africa", "4296000", "USD"
"BrilliantThinker U3R", "East Africa", "6927590", "USD"
"BrilliantThinker U3R", "Central Asia", "1385315", "USD"
"BrilliantThinker U3R", "North Asia", "2519926", "USD"
"BrilliantThinker U3R", "Asia Pacific", "6446972", "USD"
"BrilliantThinker U3R", "China", "8849688", "USD"
"BrilliantThinker U3R", "India", "9828841", "USD"
"BrilliantThinker X4", "North America", "3088601", "USD"
"BrilliantThinker X4", "Middle America", "6905212", "USD"
"BrilliantThinker X4", "South America", "5676811", "USD"
"BrilliantThinker X4", "West Europe", "3600434", "USD"
"BrilliantThinker X4", "Central Europe", "3230604", "USD"
"BrilliantThinker X4", "East Europe", "7688340", "USD"
"BrilliantThinker X4", "North Africa", "7353049", "USD"
"BrilliantThinker X4", "Central Africa", "2348882", "USD"
"BrilliantThinker X4", "East Africa", "7334524", "USD"
"BrilliantThinker X4", "Central Asia", "2199694", "USD"
"BrilliantThinker X4", "North Asia", "1983541", "USD"
"BrilliantThinker X4", "Asia Pacific", "2480857", "USD"
"BrilliantThinker X4", "China", "3189734", "USD"
"BrilliantThinker X4", "India", "437586", "USD"
"BrilliantThinker G5T", "North America", "362723", "USD"
"BrilliantThinker G5T", "Middle America", "1805738", "USD"
"BrilliantThinker G5T", "South America", "2341100", "USD"
"BrilliantThinker G5T", "West Europe", "1153183", "USD"
"BrilliantThinker G5T", "Central Europe", "8610028", "USD"
"BrilliantThinker G5T", "East Europe", "566496", "USD"
"BrilliantThinker G5T", "North Africa", "9244653", "USD"
"BrilliantThinker G5T", "Central Africa", "8603814", "USD"
"BrilliantThinker G5T", "East Africa", "7607212", "USD"
"BrilliantThinker G5T", "Central Asia", "8773897", "USD"
"BrilliantThinker G5T", "North Asia", "8821715", "USD"
"BrilliantThinker G5T", "Asia Pacific", "1167630", "USD"
"BrilliantThinker G5T", "China", "2941205", "USD"
"BrilliantThinker G5T", "India", "786753", "USD"
"BrilliantThinker HU6", "North America", "4674960", "USD"
"BrilliantThinker HU6", "Middle America", "4017188", "USD"
"BrilliantThinker HU6", "South America", "1878680", "USD"
"BrilliantThinker HU6", "West Europe", "9418760", "USD"
"BrilliantThinker HU6", "Central Europe", "5708409", "USD"
"BrilliantThinker HU6", "East Europe", "8293667", "USD"
"BrilliantThinker HU6", "North Africa", "4533296", "USD"
"BrilliantThinker HU6", "Central Africa", "3502923", "USD"
"BrilliantThinker HU6", "East Africa", "7184397", "USD"
"BrilliantThinker HU6", "Central Asia", "4780077", "USD"
"BrilliantThinker HU6", "North Asia", "4833814", "USD"
"BrilliantThinker HU6", "Asia Pacific", "4807410", "USD"
"BrilliantThinker HU6", "China", "3354020", "USD"
"BrilliantThinker HU6", "India", "940941", "USD"
"BrilliantCruncher V0", "North America", "3161084", "USD"
"BrilliantCruncher V0", "Middle America", "2472094", "USD"
"BrilliantCruncher V0", "South America", "2713645", "USD"
"BrilliantCruncher V0", "West Europe", "6377599", "USD"
"BrilliantCruncher V0", "Central Europe", "6594136", "USD"
"BrilliantCruncher V0", "East Europe", "5722921", "USD"
"BrilliantCruncher V0", "North Africa", "3668525", "USD"
"BrilliantCruncher V0", "Central Africa", "3242387", "USD"
"BrilliantCruncher V0", "East Africa", "4590397", "USD"
"BrilliantCruncher V0", "Central Asia", "8521633", "USD"
"BrilliantCruncher V0", "North Asia", "7925611", "USD"
"BrilliantCruncher V0", "Asia Pacific", "4961629", "USD"
"BrilliantCruncher V0", "China", "7622306", "USD"
"BrilliantCruncher V0", "India", "3021274", "USD"
"BrilliantCruncher 1DX", "North America", "1291161", "USD"
"BrilliantCruncher 1DX", "Middle America", "8736482", "USD"
"BrilliantCruncher 1DX", "South America", "3802374", "USD"
"BrilliantCruncher 1DX", "West Europe", "2223292", "USD"
"BrilliantCruncher 1DX", "Central Europe", "6714758", "USD"
"BrilliantCruncher 1DX", "East Europe", "4722328", "USD"
"BrilliantCruncher 1DX", "North Africa", "3850993", "USD"
"BrilliantCruncher 1DX", "Central Africa", "6069932", "USD"
"BrilliantCruncher 1DX", "East Africa", "2399862", "USD"
"BrilliantCruncher 1DX", "Central Asia", "7531566", "USD"
"BrilliantCruncher 1DX", "North Asia", "7896079", "USD"
"BrilliantCruncher 1DX", "Asia Pacific", "9356023", "USD"
"BrilliantCruncher 1DX", "China", "8592051", "USD"
"BrilliantCruncher 1DX", "India", "3761259", "USD"
"BrilliantCruncher MX2", "North America", "8540873", "USD"
"BrilliantCruncher MX2", "Middle America", "4307145", "USD"
"BrilliantCruncher MX2", "South America", "259596", "USD"
"BrilliantCruncher MX2", "West Europe", "2616274", "USD"
